stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
F03979;Kossuth Lajos utca;47.450059;19.146464;F03979;;CSF03980;2;-43
F03980;Kossuth Lajos utca;47.450152;19.146167;F03980;;CSF03980;2;136
F03981;Kossuth Lajos utca;47.444642;19.137517;;;;2;-46
F03982;Nádasdy utca;47.444587;19.138074;;;;2;-130
F03983;Kossuth Lajos utca;47.444129;19.138073;;;;2;137
F03984;Kossuth Lajos utca;47.444803;19.138565;;;;2;44
F03985;Zalaegerszeg utca;47.442556;19.135923;;;;2;133
F03986;Vas Gereben utca;47.440746;19.138532;F03986;;CSF03986;2;135
F03989;Vas Gereben utca;47.442463;19.140656;F03989;;CSF03989;2;-45
F03990;Kispest, Vas Gereben utca;47.441716;19.140933;F03990;;CSF03989;1;
F03991;Pincér utca;47.441436;19.141940;;;;2;139
F03992;Hofherr Albert utca;47.438464;19.146138;F03992;;CSF03993;2;132
F03993;Hofherr Albert utca;47.438571;19.147437;F03993;;CSF03993;2;-51
F03994;Áchim András utca;47.441258;19.149908;;;;2;
F03995;Ajtósi utca;47.436400;19.150946;;;;2;132
F03996;Ipolyság utca;47.436112;19.151741;;;;2;-56
F03997;Kassa utca;47.436818;19.155998;F03997;;CSF03997;2;-150
F03998;Kassa utca;47.436351;19.155732;F03998;;CSF03997;2;30
F03999;Kassa utca;47.436530;19.156236;F03999;;CSF03997;2;-58
F04000;Ady Endre út;47.444619;19.153548;;;;2;41
F04002;Vas Gereben utca (Ady Endre út);47.447582;19.149364;F04002;;CSF04003;2;-135
F04003;Vas Gereben utca;47.447793;19.149543;F04003;;CSF04003;2;135
F04004;Vas Gereben utca;47.447684;19.149835;F04004;;CSF04003;2;-43
F04005;Bocskai utca;47.459196;19.157980;F04005;;CSF04005;2;-59
F04006;Bocskai utca;47.458764;19.158709;F04006;;CSF04005;2;122
F04014;Határ út M;47.464582;19.127337;F04014;;CSF03930;1;
F04015;Határ út M;47.464807;19.127139;F04015;;CSF03930;1;
F04017;Határ út M;47.464474;19.126714;F04017;;CSF03930;1;
F04018;Határ út M;47.464240;19.126912;F04018;;CSF03930;1;
F04019;Határ út M;47.464222;19.127748;F04019;;CSF03930;2;43
F04020;Templom tér;47.452364;19.143312;F04020;;CSF04021;2;-40
F04021;Templom tér;47.452826;19.142459;F04021;;CSF04021;2;-38
F04022;Templom tér;47.452574;19.142697;F04022;;CSF04021;2;136
F04024;Batthyány utca;47.446560;19.134763;F04024;;CSF04025;2;-42
F04025;Batthyány utca;47.446821;19.134206;F04025;;CSF04025;2;135
F04026;Áchim András utca;47.447094;19.141977;F04026;;CSF04027;2;36
F04027;Áchim András utca;47.447391;19.142256;F04027;;CSF04027;2;-135
F04028;Villanytelep;47.452568;19.156242;F04028;;CSF04029;2;124
F04029;Villanytelep;47.452679;19.156183;F04029;;CSF04029;2;-56
F04030;Villanytelep;47.452454;19.156673;F04030;;CSF04029;2;121
F04031;Villanytelep;47.452622;19.156547;F04031;;CSF04029;2;-56
F04033;Garázs utca;47.440040;19.143900;;;;2;135
F04034;Madarassy László utca;47.440418;19.143543;;;;2;-45
F04035;Mészáros Lőrinc utca;47.444043;19.143868;;;;2;-134
F04036;Szegfű utca;47.446001;19.146921;;;;2;-132
F04037;Pannónia út;47.447655;19.124952;;;;2;-43
F04038;Irányi utca;47.447160;19.125243;;;;2;135
F04039;Kispest, Tulipán utca;47.445700;19.152662;;;;2;
F04041;Baross utca;47.432870;19.104118;;;;2;-131
F04042;Nagykőrösi út;47.445128;19.124935;F04042;;CSF04042;2;-134
F04043;Nagykőrösi út;47.444894;19.124789;F04043;;CSF04042;2;46
F04044;Pöltenberg utca;47.433042;19.111711;;;;2;-44
F04045;Pesterzsébet, Ady Endre tér;47.432632;19.127383;F04045;;CSF04092;2;-132
F04046;Ady Endre tér;47.432246;19.126905;F04046;;CSF04092;2;49
F04048;Ady Endre tér;47.432928;19.128404;F04048;;CSF04092;2;-86
F04049;Szilágyság utca;47.432881;19.136936;;;;1;-132
F04050;Torontál utca H;47.423515;19.104864;F04050;;CSF04050;2;-20
F04051;Torontál utca H;47.422598;19.105247;F04051;;CSF04050;2;156
F04052;Torontál utca;47.423380;19.105036;F04052;;CSF04052;2;158
F04053;Torontál utca;47.423002;19.105380;F04053;;CSF04052;2;-24
F04054;Nagysándor József utca;47.432583;19.103031;F04054;;CSF04055;2;-38
F04055;Nagysándor József utca;47.432628;19.102805;F04055;;CSF04055;2;142
F04056;Tinódi utca;47.429137;19.106089;F04056;;CSF04056;2;-37
F04057;Tinódi utca;47.428660;19.106420;F04057;;CSF04056;2;148
F04058;Klapka utca;47.427301;19.108036;;;;2;-34
F04059;Torontál utca;47.426581;19.108658;;;;2;140
F04060;Pöltenberg utca;47.430714;19.108964;;;;2;144
F04061;Székelyhíd utca;47.430701;19.115486;;;;2;-104
F04062;Klapka utca;47.431245;19.116232;;;;2;138
F04063;Wesselényi utca;47.427973;19.119710;F04063;;CSF04064;2;-30
F04064;Wesselényi utca;47.428247;19.120033;F04064;;CSF04064;2;49
F04065;Jósika utca;47.429172;19.123533;;;;2;-43
F04066;Rózsás utca;47.428667;19.124089;;;;2;135
F04067;Szalárdi Mór utca;47.429458;19.125641;;;;2;137
F04068;Wesselényi utca;47.431230;19.125631;;;;2;-37
F04069;Eperjes utca;47.431176;19.124955;;;;2;-134
F04070;Eperjes utca;47.429410;19.130082;;;;2;-66
F04071;Pacsirta utca;47.428486;19.127032;;;;2;135
F04072;Királyhágó utca;47.427290;19.126049;F04072;;CSF04072;2;136
F04073;Előd utca;47.425912;19.128075;F04073;;CSF04073;2;138
F04074;Királyhágó utca;47.427254;19.126274;F04074;;CSF04072;2;-45
F04075;Előd utca;47.425381;19.128923;F04075;;CSF04073;2;-45
F04077;Vágóhíd utca;47.419290;19.116774;;;;2;-36
F04078;Előd utca;47.420503;19.119439;;;;2;-129
F04080;Ábrahám Géza utca;47.421219;19.119105;;;;2;137
F04081;Pesterzsébet, Pacsirtatelep;47.422111;19.122596;F04081;;CS030540;2;
F04082;Jahn Ferenc Kórház;47.424003;19.131094;F04082;;CSF04082;2;-44
F04083;Jahn Ferenc Kórház;47.423529;19.131816;F04083;;CSF04082;2;-52
F04084;Jahn Ferenc Kórház;47.423832;19.131014;F04084;;CSF04082;2;142
F04085;Írisz utca;47.417190;19.140446;F04085;;CSF04086;2;136
F04086;Írisz utca;47.417541;19.140155;F04086;;CSF04086;2;-41
F04087;Hunyadi János tér;47.435628;19.139106;;;;2;136
F04088;Udvarhely utca;47.438141;19.134391;;;;2;7
F04089;Temesvár utca;47.435912;19.131895;;;;2;136
F04090;Mártírok útja;47.436443;19.131326;;;;2;-45
F04092;Pesterzsébet, Ady Endre tér;47.433289;19.126920;F04092;;CSF04092;2;
F04094;Magyar utca;47.435377;19.124391;F04094;;CSF04094;2;-43
F04095;Magyar utca;47.435243;19.124390;F04095;;CSF04094;2;136
F04096;Magyar utca;47.438433;19.128333;F04096;;CSF04096;2;137
F04097;Magyar utca;47.438199;19.128876;F04097;;CSF04096;2;-48
F04098;Mártírok útja;47.442782;19.121378;;;;2;-134
F04099;Nagyszőlős utca;47.442476;19.122558;;;;2;137
F04100;Zalán utca;47.443681;19.122984;;;;2;45
F04101;Nagysándor József utca;47.443349;19.121538;;;;2;-42
F04102;Nagysándor József utca;47.439969;19.117888;F04102;;CSF04102;2;-46
F04103;Lázár utca;47.440392;19.117981;;;;2;44
F04104;Jókai Mór utca;47.440608;19.118100;;;;2;-136
F04105;Nagysándor József utca;47.439771;19.117980;F04105;;CSF04102;2;133
F04106;Szabótelep;47.440369;19.116638;;;;2;-42
F04107;Vécsey utca;47.438562;19.115283;;;;2;41
F04108;Szent Imre herceg utca;47.436657;19.112338;F04108;;CSF04109;2;53
F04109;Szent Imre herceg utca;47.437112;19.112276;F04109;;CSF04109;2;-43
F04110;Székelyhíd utca;47.432305;19.119071;;;;2;-45
F04111;Nagysándor József utca;47.436011;19.109567;;;;2;137
F04112;Nagysándor József utca;47.435512;19.110219;F04112;;CSF04112;2;136
F04113;Török Flóris utca;47.435548;19.109517;F04113;;CSF04115;2;60
F04114;Nagysándor József utca;47.434959;19.108982;F04114;;CSF04112;2;-32
F04115;Török Flóris utca;47.435548;19.109145;F04115;;CSF04115;2;-121
F04116;Vörösmarty utca;47.434313;19.106649;F04116;;CSF04116;2;-122
F04117;Vörösmarty utca;47.433589;19.105537;F04117;;CSF04116;2;48
F04118;Pesterzsébet, Kossuth Lajos utca;47.435301;19.099878;F04118;;CSF04118;2;145
F04119;Pesterzsébet, Kossuth Lajos utca;47.435265;19.100077;F04119;;CSF04118;2;-35
F04120;Pesterzsébet vasútállomás;47.433611;19.097769;F04120;;CSF04121;2;143
F04121;Pesterzsébet vasútállomás;47.434016;19.097571;F04121;;CSF04121;2;-35
F04122;Pesterzsébet, városközpont;47.437576;19.101246;F04122;;CSF04124;2;52
F04123;Pesterzsébet, városközpont;47.437666;19.100915;F04123;;CSF04124;2;-128
F04124;Pesterzsébet, városközpont;47.437810;19.101193;F04124;;CSF04124;2;-129
F04125;János utca;47.438433;19.096898;F04125;;CSF04126;2;166
F04126;János utca;47.439818;19.096568;F04126;;CSF04126;2;-16
F04127;Ady Endre utca (Topánka utca);47.438942;19.103210;F04127;;CSF04128;2;-130
F04128;Ady Endre utca;47.439437;19.103502;F04128;;CSF04128;2;-37
F04129;Ady Endre utca (Topánka utca);47.439401;19.104562;F04129;;CSF04128;2;53
F04130;Kossuth Lajos utca;47.439382;19.105570;;;;2;143
F04131;János tér;47.441708;19.102560;F04131;;CS009582;2;138
F04132;János tér;47.441506;19.103000;F04132;;CS009582;2;141
F04133;Szent Erzsébet tér;47.440586;19.107905;F04133;;CSF04133;2;-134
F04134;Szent Erzsébet tér;47.440452;19.107335;F04134;;CSF04133;2;137
F04135;Szent Erzsébet tér;47.439641;19.108713;F04135;;CSF04133;2;-32
F04136;Tátra tér;47.442959;19.111567;F04136;;CSF04136;2;-135
F04137;Tátra tér;47.442635;19.111301;F04137;;CSF04136;2;48
F04138;Kossuth Lajos utca;47.443178;19.112624;;;;2;-40
F04139;Kossuth Lajos utca (Mártírok útja);47.446647;19.116620;F04139;;CSF04139;1;130
F04140;Mártírok útja;47.446185;19.116636;F04140;;CSF04139;2;45
F04141;Kossuth Lajos utca;47.446266;19.117379;;;;2;-43
F04142;Pesterzsébet felső H;47.439171;19.094155;F04142;;CSF04142;2;-8
F04143;Pesterzsébet felső H;47.437952;19.094046;F04143;;CSF04142;1;166
F04144;Pesterzsébet, Baross utca;47.436871;19.097213;F04144;;CSF04126;2;-84
F04145;Pesterzsébet, Baross utca;47.436714;19.097692;F04145;;CSF04126;2;85
F04146;Csepeli átjáró;47.436122;19.095027;F04146;;CSF04147;2;150
F04147;Csepeli átjáró;47.436574;19.095140;F04147;;CSF04147;2;-13
F04148;Sósfürdő;47.436393;19.090374;F04148;;CSF04148;2;-90
F04149;Sósfürdő;47.436243;19.091003;F04149;;CSF04148;2;82
F04150;Pesterzsébet felső;47.438416;19.093425;F04150;;CSF04150;2;155
F04151;Pesterzsébet felső;47.437903;19.093796;F04151;;CSF04150;2;-41
F04152;Török Flóris utca;47.444012;19.099752;F04152;;CSF04153;2;133
F04153;Török Flóris utca;47.444035;19.099940;F04153;;CSF04153;2;141
F04154;Pesterzsébet, Mátyás király tér;47.432745;19.132924;;;;2;
F04155;Attila utca;47.431405;19.101638;F04155;;CSF04156;2;-129
F04156;Attila utca;47.431927;19.102725;F04156;;CSF04156;2;48
F04157;Akácfa utca;47.424439;19.111161;F04157;;CSF04157;2;-37
F04158;Akácfa utca;47.423737;19.111769;F04158;;CSF04157;2;144
F04159;Akácfa utca;47.425912;19.114118;;;;2;134
F04160;Klapka utca;47.428684;19.111179;;;;2;140
F04161;Bolyai János utca;47.422234;19.113398;;;;2;144
F04162;Lehel utca;47.421936;19.113888;;;;2;-35
F04163;Károly utca;47.423235;19.117014;;;;2;139
F04164;Frangepán utca;47.424265;19.123350;;;;2;-24
F04165;Mesgye utca;47.419969;19.136681;F04165;;CSF04166;2;-44
F04166;Mesgye utca;47.420492;19.135780;F04166;;CSF04166;2;135
F04167;Vaskapu utca;47.434328;19.139112;;;;1;-129
F04168;Mézes utca;47.438042;19.120603;;;;2;-46
F04169;Kiss Ernő utca;47.437637;19.120987;;;;2;133
F04170;Zobor utca;47.440603;19.125446;;;;2;-45
F04171;Mézes utca;47.440846;19.124889;;;;2;137
F04172;Thököly utca;47.445716;19.109034;;;;2;-51
F04173;Szigligeti utca;47.449192;19.113033;F04173;;CSF04173;2;137
F04174;Szigligeti utca;47.448930;19.113576;F04174;;CSF04173;2;-43
F04175;Jahn Ferenc Kórház;47.423652;19.131942;F04175;;CSF04082;2;-40
F04177;Karácsony Sándor utca H;47.427207;19.067502;F04177;;CSF04177;2;4
F04178;József Attila utca;47.425017;19.084136;F04178;;CSF04178;2;5
F04179;József Attila utca;47.424198;19.083910;F04179;;CSF04178;2;-178
F04180;Csepel, Horgásztanya;47.388058;19.103502;F04180;;CS009369;1;
F04181;Csepel-Királyerdő;47.397886;19.106529;;;;2;
F04182;Károli Gáspár utca;47.429310;19.072354;;;;2;-176
F04183;Karácsony Sándor utca;47.426838;19.067250;F04183;;CSF04183;2;-177
F04184;Karácsony Sándor utca;47.426766;19.067316;F04184;;CSF04183;2;3
F04185;II. Rákóczi Ferenc út;47.422934;19.067593;;;;2;-66
F04186;Kolozsvári utca;47.426179;19.078185;;;;2;-175
F04187;Katona József utca;47.426395;19.078715;;;;2;92
F04188;Komáromi utca;47.426367;19.081936;F04188;;CSF04188;2;-88
F04189;Komáromi utca;47.426231;19.083169;F04189;;CSF04188;2;93
F04190;Kossuth Lajos utca;47.423077;19.069767;;;;2;-86
F04191;Széchenyi István utca;47.424022;19.069728;F04191;;CSF04191;2;-175
F04192;Széchenyi István utca;47.423617;19.069754;F04192;;CSF04191;2;9
F04193;Szent István út;47.422133;19.068508;F04193;;CSF04191;2;-151
F04194;Görgey Artúr tér;47.422960;19.072762;F04194;;CSF04195;2;-84
F04195;Görgey Artúr tér;47.424021;19.071941;F04195;;CSF04195;2;-174
F04196;Bajcsy-Zsilinszky út;47.422780;19.074684;F04196;;CSF04197;2;93
F04197;Bajcsy-Zsilinszky út;47.422851;19.075307;F04197;;CSF04197;2;-88
F04198;Kikötő utca;47.422434;19.087089;F04198;;CSF04198;2;-85
F04199;Kikötő utca;47.422317;19.088083;F04199;;CSF04198;2;90
F04200;Völgy utca;47.418769;19.066836;F04200;;CSF04291;2;127
F04201;Kölcsey utca;47.412023;19.068040;F04201;;CSF04202;2;131
F04202;Kölcsey utca (Erdősor utca);47.412671;19.067152;F04202;;CSF04202;2;-46
F04203;Sporttelep;47.420594;19.072735;F04203;;CSF04203;2;-45
F04204;Sporttelep;47.420108;19.073344;F04204;;CSF04203;2;135
F04205;Béke tér;47.417861;19.068824;;;;2;-53
F04206;Bánya utca;47.417420;19.069500;;;;2;128
F04207;Kölcsey utca;47.416367;19.071646;F04207;;CSF04208;2;125
F04208;Völgy utca;47.416583;19.072203;F04208;;CSF04208;2;-141
F04209;Kölcsey utca;47.416025;19.072494;F04209;;CSF04208;2;-52
F04210;Völgy utca;47.415503;19.071619;F04210;;CSF04208;2;42
F04211;Dr. Koncz János tér;47.413624;19.069074;F04211;;CSF04212;1;-142
F04212;Dr. Koncz János tér;47.414039;19.069783;F04212;;CSF04212;1;39
F04213;Szebeni utca;47.420088;19.083576;;;;2;-176
F04214;Kassai utca;47.420241;19.083708;;;;2;4
F04215;Kikötő utca;47.419709;19.086186;F04215;;CSF04216;2;92
F04216;Kikötő utca;47.419772;19.086836;F04216;;CSF04216;2;-88
F04217;Szebeni utca;47.419213;19.091142;;;;2;-27
F04218;Késmárki utca;47.418808;19.091301;;;;2;153
F04219;Strandfürdő;47.408073;19.099746;F04219;;CSF04219;2;163
F04220;Strandfürdő;47.407452;19.100156;F04220;;CSF04219;2;-16
F04221;Csepel csónakház;47.404655;19.101107;F04221;;CSF04221;2;165
F04222;Csepel csónakház;47.404025;19.101491;F04222;;CSF04221;2;-14
F04223;Ladik utca;47.401461;19.102866;F04223;;CSF04223;2;151
F04224;Ladik utca;47.401289;19.103184;F04224;;CSF04223;2;-32
F04226;Csepel, Soroksári rév;47.398248;19.105923;F04226;;CSF04226;2;150
F04227;Csepel, Soroksári rév;47.397744;19.106545;F04227;;CSF04226;1;-32
F04228;Csepel, Hollandi út;47.392032;19.105771;F04228;;CSF04229;1;-47
F04229;Csepel, Hollandi út;47.392158;19.105387;F04229;;CSF04229;1;135
F04230;Szent István út;47.391429;19.106181;F04230;;CSF04231;2;26
F04231;Szent István út;47.391825;19.106340;F04231;;CSF04231;2;-143
F04232;Erdősor utca;47.410061;19.072372;;;;2;-132
F04233;Csikó sétány;47.409189;19.072981;;;;2;132
F04234;Csille utca;47.406651;19.077220;;;;2;130
F04235;Szent László utcai lakótelep;47.406848;19.080228;;;;2;0
F04236;Fémmű utca;47.408845;19.078308;;;;2;-27
F04237;Posztó utca;47.410861;19.076149;;;;2;-47
F04238;Festő utca;47.413541;19.076800;;;;2;129
F04239;Martinász utca;47.413307;19.077436;;;;2;-51
F04240;Varrógép utca;47.408167;19.082149;F04240;;CSF04240;1;-34
F04241;Varrógép utca;47.408104;19.082016;F04241;;CSF04240;1;144
F04242;Tihanyi utca;47.404697;19.085434;F04242;;CSF04243;2;160
F04243;Tihanyi utca;47.405155;19.085275;F04243;;CSF04243;2;-33
F04244;Fátra utca;47.401845;19.087180;F04244;;CSF04244;2;154
F04245;Fátra utca;47.401485;19.087617;F04245;;CSF04244;2;-30
F04247;Csepel, Királyerdő út;47.390669;19.096418;;;;1;
F04248;Martinász utca;47.415465;19.079729;;;;2;133
F04249;Nyárfás utca;47.415267;19.080286;;;;2;-50
F04250;Borz út;47.413107;19.085638;;;;2;135
F04251;Orgonás utca;47.413017;19.085956;;;;2;-39
F04252;Pinty utca;47.411406;19.087956;;;;2;130
F04253;Tölgyes út;47.410623;19.088843;;;;2;-7
F04254;Szarka utca;47.408140;19.090643;F04254;;CSF04254;2;180
F04255;Iszalag utca;47.407807;19.090762;F04255;;CSF04254;2;3
F04256;Repkény út;47.405882;19.090615;F04256;;CSF04256;2;1
F04257;Repkény út;47.405010;19.090760;F04257;;CSF04256;2;150
F04258;Királyerdei Művelődési Ház;47.401311;19.094082;F04258;;CSF04258;2;132
F04259;Királyerdei Művelődési Ház;47.401068;19.094678;F04259;;CSF04258;2;-48
F04260;Árnyas utca;47.398323;19.098385;;;;2;-28
F04261;Denevér utca;47.397190;19.099073;;;;2;155
F04262;Sólyom utca;47.395327;19.100436;F04262;;CSF04263;2;-25
F04263;Sólyom utca;47.395624;19.100078;F04263;;CSF04263;2;155
F04264;Sáska utca;47.394418;19.101733;;;;2;110
F04265;Hárosi Csárda;47.388582;19.028163;F04265;;CSF04265;2;-118
F04266;Hárosi Csárda;47.387853;19.026653;F04266;;CSF04265;2;63
F04267;Karácsony Sándor utca H;47.426208;19.067091;F04267;;CSF04177;2;-177
F04268;Karácsony Sándor utca H;47.426946;19.066389;F04268;;CSF04177;2;-87
F04269;Mansfeld Péter utca;47.425624;19.063008;;;;2;-161
F04272;Csepel;47.421171;19.065803;;;;2;
F04273;Vas Gereben utca;47.413319;19.058579;F04273;;CSF04273;1;32
F04274;Vas Gereben utca;47.412168;19.057373;F04274;;CSF04273;1;-149
F04276;Csepel, Csillagtelep;47.410162;19.060460;F04276;;CSF04277;1;
F04277;Csepel, Csillagtelep;47.410414;19.060592;F04277;;CSF04277;1;
F04278;Karácsony Sándor utca;47.425965;19.069914;;;;2;-177
F04279;Karácsony Sándor utca;47.427413;19.070193;;;;2;3
F04280;Kölcsey utca;47.409973;19.062182;;;;2;141
F04281;Szabadság utca;47.410108;19.062885;;;;2;-131
F04282;Jupiter utca;47.408345;19.062222;;;;2;-69
F04283;Tejút utca;47.410648;19.056167;F04283;;CSF04283;2;30
F04284;Tejút utca;47.410027;19.055531;F04284;;CSF04283;2;-153
F04285;Csepeli temető;47.405764;19.053264;F04285;;CSF04286;2;-160
F04286;Csepeli temető;47.405989;19.053569;F04286;;CSF04286;2;21
F04287;Hárosi iskola;47.399791;19.050945;F04287;;CSF04287;2;-147
F04288;Hárosi iskola;47.399780;19.051145;F04288;;CSF04287;1;24
F04289;Almafa utca;47.393818;19.040255;F04289;;CSF04289;2;54
F04290;Almafa utca;47.393764;19.039911;F04290;;CSF04289;2;-127
F04291;Kossuth Lajos utca (Völgy utca);47.419111;19.066346;F04291;;CSF04291;2;-54
F04292;Völgy utca;47.419048;19.065511;F04292;;CSF04291;2;-139
F04293;Völgy utca;47.419066;19.065710;F04293;;CSF04291;2;41
F04294;Csepel H;47.421819;19.065777;F04294;;CS067387;2;-152
F04295;Deák tér;47.426414;19.072247;F04295;;CSF04296;2;2
F04296;Deák tér;47.426963;19.072154;F04296;;CSF04296;2;-176
F04297;Csepeli híd;47.460577;19.071904;F04297;;CSF04298;2;-166
F04298;Csepeli híd;47.460676;19.072249;F04298;;CSF04298;2;14
F04299;Szállító utca 6.;47.441972;19.083882;F04299;;CSF04357;2;-90
F04300;Közterületfenntartó Zrt.;47.441942;19.076655;F04300;;CSF04301;2;-90
F04301;Közterületfenntartó Zrt.;47.441965;19.076881;F04301;;CSF04301;2;-90
F04302;Szállító utca;47.441726;19.077795;F04302;;CSF04302;2;83
F04303;Szállító utca;47.441690;19.077795;F04303;;CSF04302;2;83
F04306;Papírgyár;47.434723;19.081451;F04306;;CSF04307;2;96
F04307;Papírgyár;47.435002;19.083148;F04307;;CSF04307;2;-119
F04311;Corvin-csomópont;47.438872;19.071616;;;;2;114
F04312;Corvin-csomópont;47.437928;19.071603;;;;2;21
F04314;Csepel, Kossuth Lajos utca;47.434690;19.070620;F04314;;CSF04314;1;-177
F04315;Ady Endre út (Kossuth Lajos utca);47.434294;19.070739;F04315;;CSF04314;2;2
F04316;Védgát utca;47.435039;19.076387;F04316;;CSF04316;2;-86
F04317;Védgát utca;47.434931;19.076679;F04317;;CSF04316;2;94
F04318;Szent Imre tér H;47.429802;19.067383;F04318;;CS041095;1;-178
F04319;Szent Imre tér;47.431929;19.067756;F04319;;CSF04319;2;3
F04320;Szent Imre tér H;47.431164;19.067835;F04320;;CS041095;2;3
F04321;Kiss János altábornagy utca;47.431883;19.071454;;;;2;93
F04322;Szent Imre tér;47.430715;19.067556;F04322;;CSF04319;2;-177
F04323;Szent Imre tér;47.431227;19.070327;F04323;;CS041095;2;-176
F04324;Szent Imre tér;47.431236;19.070486;F04324;;CS041095;2;4
F04325;Kossuth Lajos utca;47.430345;19.071215;;;;2;-85
F04327;Csepel, Szent Imre tér;47.430795;19.070526;F04327;;CS041095;1;
F04328;Csepel, Szent Imre tér;47.430795;19.070645;F04328;;CS041095;2;
F04329;Csepel, Szent Imre tér;47.430795;19.070751;F04329;;CS041095;2;
F04330;Csepel, Szent Imre tér;47.430795;19.070870;F04330;;CS041095;2;
F04332;Csepel, Szent Imre tér;47.430795;19.070990;F04332;;CS041095;2;
F04333;Csepel, Szent Imre tér;47.430795;19.071096;F04333;;CS041095;2;
F04334;Iskola tér;47.411511;19.065522;F04334;;CSF04334;2;-127
F04335;Iskola tér;47.411340;19.065416;F04335;;CSF04334;2;52
F04336;Csepel H;47.421585;19.065737;F04336;;CS067387;1;34
F04337;Rákóczi tér;47.422661;19.080489;F04337;;CSF04337;2;-85
F04338;Rákóczi tér;47.422589;19.080105;F04338;;CSF04337;2;95
F04339;Csepeli Mátyás utca;47.417868;19.076351;;;;2;139
F04340;Cseh Mihály utca;47.417598;19.076868;;;;2;-41
F04341;Hollandi csárda;47.411969;19.097828;F04341;;CSF04342;2;-22
F04342;Hollandi csárda;47.412293;19.097484;F04342;;CSF04342;2;159
F04343;Uzsoki utca;47.395771;19.092117;F04343;;CSF04343;2;146
F04344;Uzsoki utca;47.395535;19.092446;F04344;;CSF04343;1;-23
F04345;Csorbatói utca;47.393342;19.094062;F04345;;CSF04345;2;152
F04346;Csorbatói utca;47.393171;19.094367;F04346;;CSF04345;2;-32
F04347;Olt utca;47.398498;19.089894;;;;2;154
F04348;Orsova utca;47.398147;19.090331;;;;2;-30
F04349;Erdősor utca;47.416674;19.061442;F04349;;CSF04350;2;-152
F04350;Erdősor utca;47.416872;19.061773;F04350;;CSF04350;2;29
F04351;Szilvafa utca;47.395546;19.043553;F04351;;CSF04351;2;-126
F04352;Szilvafa utca;47.395168;19.043037;F04352;;CSF04351;2;54
F04353;Vízművek lakótelep;47.391542;19.035738;F04353;;CSF04353;2;-124
F04354;Vízművek lakótelep;47.391254;19.035381;F04354;;CSF04353;2;56
F04355;Vámhivatal;47.441964;19.080395;F04355;;CSF04355;2;-90
F04356;Vámhivatal;47.441964;19.080647;F04356;;CSF04355;2;-90
F04357;Szállító utca 6.;47.441972;19.083630;F04357;;CSF04357;2;-90
F04358;Szabadkikötő H;47.444845;19.071804;F04358;;CSF04358;2;179
F04359;Szabadkikötő H;47.444593;19.071950;F04359;;CSF04358;2;-2
F04360;Technikus utca;47.414479;19.064079;F04360;;CSF04361;2;132
F04361;Technikus utca;47.415325;19.062992;F04361;;CSF04361;2;-45
F04362;Határ utca;47.416270;19.093300;F04362;;CSF04363;2;-26
F04363;Határ utca;47.416666;19.092863;F04363;;CSF04363;2;156
F04364;Csepel, Határ utca;47.416100;19.093128;F04364;;CSF04363;1;
F04366;Erdősor utca;47.416530;19.062264;F04366;;CSF04350;2;-139
F04367;Kossuth Lajos utca;47.416953;19.062979;;;;2;42
F04368;Szabadkikötő;47.444008;19.071592;F04368;;CSF04369;2;179
F04369;Szabadkikötő;47.444944;19.071632;F04369;;CSF04369;2;-1
F04370;Tordai út;47.440623;19.012578;F04370;;CSF04370;2;-20
F04371;Tordai út;47.439688;19.012764;F04371;;CSF04370;2;170
F04372;Szabina út;47.436963;19.013972;F04372;;CS061286;2;
F04373;Szabina út;47.436828;19.014118;F04373;;CS061286;2;111
F04374;Lomnici utca;47.436433;19.020124;F04374;;CS050279;2;-51
F04375;Pék utca;47.442283;19.018507;F04375;;CSF04376;2;104
F04376;Pék utca;47.442382;19.018056;F04376;;CSF04376;2;-72
F04377;Rózsavölgy felső;47.441043;19.023094;F04377;;CS008102;2;-60
F04378;Rózsavölgy felső;47.441025;19.022882;F04378;;CS008102;2;124
F04379;Rózsavölgy alsó;47.438409;19.030360;F04379;;CSF04379;2;-59
F04380;Rózsavölgy alsó;47.438193;19.030705;F04380;;CSF04379;2;109
F04381;Leányka utcai lakótelep;47.432222;19.037215;F04381;;CSF04383;2;174
F04382;Leányka utcai lakótelep;47.432501;19.037282;F04382;;CSF04383;2;-5
F04383;Leányka utcai lakótelep;47.433198;19.036948;F04383;;CSF04383;2;177
F04384;Leányka utcai lakótelep;47.432461;19.037426;F04384;;CSF04383;2;-7
F04389;Balatoni út / Dózsa György út;47.419229;18.983542;F04389;;CSF04390;2;117
F04390;Balatoni út / Dózsa György út;47.419409;18.983436;F04390;;CSF04390;2;-54
F04391;Dózsa György út / Kamaraerdei út;47.422256;18.975904;F04391;;CSF04392;2;112
F04392;Dózsa György út / Kamaraerdei út;47.422310;18.976010;F04392;;CSF04392;2;-63
F04393;Mechanikai Művek;47.425958;18.969073;;;;2;
F04394;Memento Park;47.425939;19.001454;F04394;;CSF04394;2;-9
F04395;Jégmadár utca;47.430627;19.005493;F04395;;CS062513;2;
F04396;Savoyai Jenő tér;47.429875;19.037786;F04396;;CS007930;2;168
F04397;Savoyai Jenő tér;47.429614;19.037879;F04397;;CS007930;2;-11
